CCJ.jpg,0,C,594,1278,184,114
CCJ.jpg,1,C,980,737,155,129
CCJ.jpg,2,C,877,1799,133,197
CCJ.jpg,3,C,1552,584,121,168
CCJ.jpg,4,C,1614,1360,89,129
CCJ.jpg,5,C,1055,2294,115,216
CCJ.jpg,6,C,2005,578,107,174
CCJ.jpg,7,C,1769,2240,180,161
CCJ.jpg,8,C,2271,1065,129,147
CCJ.jpg,9,C,2758,692,136,159
CCJ.jpg,10,C,2353,1964,142,129
CCJ.jpg,11,C,2858,1494,158,147
CCJ.jpg,12,C,3347,1272,110,192
CCJ.jpg,13,C,2812,2386,150,185
CCJ.jpg,14,C,3236,2164,104,207
CNJ.jpg,15,C,703,400,138,219
CNJ.jpg,16,C,1087,928,152,164
CNJ.jpg,17,C,453,2465,222,189
CNJ.jpg,18,C,1061,1902,215,165
CNJ.jpg,19,C,1722,1358,133,203
CNJ.jpg,20,C,2089,755,207,165
CNJ.jpg,21,C,2631,1069,214,179
CNJ.jpg,22,C,3333,631,138,239
CNJ.jpg,23,C,3165,1281,169,174
CNJ.jpg,24,C,2265,1859,150,228
CNJ.jpg,25,C,1794,2285,205,186
CNJ.jpg,26,C,2793,2464,165,174
CNJ.jpg,27,C,3083,1950,134,170
CNJ.jpg,28,C,3615,1678,146,135
COJ.jpg,29,C,654,805,182,159
COJ.jpg,30,C,566,1407,175,135
COJ.jpg,31,C,577,2203,154,201
COJ.jpg,32,C,807,1835,169,150
COJ.jpg,33,C,1025,1139,211,147
COJ.jpg,34,C,1178,599,226,180
COJ.jpg,35,C,1616,764,146,201
COJ.jpg,36,C,2083,602,186,186
COJ.jpg,37,C,1736,1249,199,165
COJ.jpg,38,C,2315,1163,129,213
COJ.jpg,39,C,2031,1761,205,192
COJ.jpg,40,C,1514,1956,155,200
COJ.jpg,41,C,1156,2379,194,182
COJ.jpg,42,C,1737,2395,155,197
