C1.jpg,0,C,143,191,89,119
C1.jpg,1,C,404,223,78,160
C1.jpg,2,C,649,221,101,141
C1.jpg,3,C,862,234,72,130
C1.jpg,4,C,1052,221,90,116
C1.jpg,5,C,1195,276,54,134
C1.jpg,6,C,160,431,59,139
C1.jpg,7,C,400,531,60,178
C1.jpg,8,C,664,459,74,125
C1.jpg,9,C,846,503,65,146
C1.jpg,10,C,1029,451,87,171
C1.jpg,11,C,1189,511,76,112
C1.jpg,12,C,161,677,54,144
C1.jpg,13,C,670,678,53,128
C1.jpg,14,C,858,747,70,123
C1.jpg,15,C,1031,697,36,104
C1.jpg,16,C,1190,730,55,131
C1.jpg,17,C,400,836,62,147
C1.jpg,18,C,160,929,84,105
C1.jpg,19,C,657,965,53,108
C1.jpg,20,C,845,947,71,132
C1.jpg,21,C,1050,915,87,125
C1.jpg,22,C,1181,977,56,134
