TCJ.jpg,0,T,885,521,329,197
TCJ.jpg,1,T,837,1403,243,174
TCJ.jpg,2,T,826,2192,211,323
TCJ.jpg,3,T,1412,2452,177,460
TCJ.jpg,4,T,1389,966,268,171
TCJ.jpg,5,T,1660,1592,203,279
TCJ.jpg,6,T,1800,619,137,359
TCJ.jpg,7,T,2449,484,316,177
TCJ.jpg,8,T,2283,1215,152,269
TCJ.jpg,9,T,2135,2351,245,186
TCJ.jpg,10,T,2603,1758,289,205
TCJ.jpg,11,T,2896,1104,276,242
TCJ.jpg,13,T,3538,971,304,192
TCJ.jpg,14,T,3535,1792,249,236
TCJ.jpg,15,T,3241,2275,127,266
TNJ.jpg,16,T,804,934,192,296
TNJ.jpg,17,T,1684,694,174,305
TNJ.jpg,18,T,1239,1281,213,234
TNJ.jpg,19,T,926,2075,188,267
TNJ.jpg,20,T,424,2437,287,275
TNJ.jpg,21,T,1815,1519,142,281
TNJ.jpg,22,T,1529,2438,159,276
TNJ.jpg,23,T,2016,2160,118,264
TNJ.jpg,24,T,2266,921,245,222
TNJ.jpg,25,T,2969,1056,272,171
TNJ.jpg,26,T,3472,814,188,165
TNJ.jpg,27,T,2855,1550,278,177
TNJ.jpg,28,T,2724,2255,153,323
TNJ.jpg,29,T,3296,2357,249,210
TNJ.jpg,30,T,3419,1769,226,190
TOJ.jpg,31,T,735,1049,226,168
TOJ.jpg,32,T,714,1642,226,162
TOJ.jpg,34,T,1035,2234,167,323
TOJ.jpg,35,T,1311,1001,146,281
TOJ.jpg,36,T,1544,468,276,186
TOJ.jpg,37,T,1510,1519,268,257
TOJ.jpg,38,T,1766,2070,346,215
TOJ.jpg,39,T,2349,2422,154,317
TOJ.jpg,40,T,2139,1031,284,240
TOJ.jpg,41,T,2459,544,153,284
TOJ.jpg,42,T,2986,898,264,177
TOJ.jpg,43,T,2502,1530,285,200
TOJ.jpg,44,T,3010,2029,144,353
TOJ.jpg,45,T,3400,1405,293,218
TOJ.jpg,46,T,3474,512,306,305
