SM1.jpg,0,S,1084,108,123,217
SM1.jpg,1,S,1081,329,177,181
SM1.jpg,2,S,1071,518,189,140
SM1.jpg,3,S,1074,715,195,210
SM1.jpg,4,S,1067,981,141,283
SM1.jpg,5,S,1059,1278,185,176
SM1.jpg,6,S,1033,1518,178,153
SM1.jpg,7,S,1031,1747,186,217
SM1.jpg,8,S,1026,2023,150,294
SM1.jpg,9,S,1010,2322,185,193
SM1.jpg,10,S,985,2540,183,169
SM1.jpg,11,S,1311,104,143,208
SM1.jpg,12,S,1297,317,188,187
SM1.jpg,13,S,1294,511,190,151
SM1.jpg,14,S,1312,727,218,210
SM1.jpg,15,S,1303,993,134,277
SM1.jpg,16,S,1291,1303,200,203
SM1.jpg,17,S,1256,1530,231,183
SM1.jpg,18,S,1258,1767,219,220
SM1.jpg,19,S,1261,2032,133,270
SM1.jpg,20,S,1255,2314,189,219
SM1.jpg,21,S,1236,2530,195,166
SM1.jpg,23,S,1541,83,144,166
SM1.jpg,24,S,1534,294,173,182
SM1.jpg,25,S,1540,525,204,166
SM1.jpg,26,S,1537,745,195,216
SM1.jpg,27,S,1530,1013,141,256
SM1.jpg,28,S,1524,1299,193,164
SM1.jpg,29,S,1512,1556,213,174
SM1.jpg,30,S,1515,1788,211,190
SM1.jpg,31,S,1504,2039,149,273
SM1.jpg,32,S,1502,2291,205,202
SM1.jpg,33,S,1481,2567,212,175
