DCJ.jpg,0,D,705,531,281,159
DCJ.jpg,1,D,583,1699,205,159
DCJ.jpg,2,D,1145,1127,237,165
DCJ.jpg,4,D,1517,622,142,227
DCJ.jpg,5,D,962,2371,112,233
DCJ.jpg,6,D,1525,1747,108,237
DCJ.jpg,7,D,1862,1351,161,177
DCJ.jpg,8,D,1842,2194,129,242
DCJ.jpg,9,D,2344,1302,216,156
DCJ.jpg,10,D,2612,932,184,197
DCJ.jpg,11,D,3163,865,138,213
DCJ.jpg,12,D,2532,1923,116,200
DCJ.jpg,13,D,2899,2079,160,179
DCJ.jpg,14,D,3335,1675,167,141
DCJ.jpg,15,D,3312,2367,116,212
DNJ.jpg,16,D,823,618,116,189
DNJ.jpg,17,D,614,1613,186,242
DNJ.jpg,18,D,787,2184,197,192
DNJ.jpg,19,D,1257,1005,203,159
DNJ.jpg,20,D,2111,712,175,198
DNJ.jpg,21,D,1438,1906,118,269
DNJ.jpg,22,D,2019,1342,192,230
DNJ.jpg,23,D,2823,519,211,141
DNJ.jpg,24,D,2767,1026,113,243
DNJ.jpg,25,D,2421,1874,135,264
DNJ.jpg,26,D,1980,2410,136,257
DNJ.jpg,27,D,3419,730,155,162
DNJ.jpg,28,D,3296,1478,224,156
DNJ.jpg,29,D,3232,2393,201,159
DOJ.jpg,30,D,654,666,148,194
DOJ.jpg,31,D,634,1379,127,251
DOJ.jpg,32,D,1047,1693,174,219
DOJ.jpg,33,D,614,2227,220,164
DOJ.jpg,34,D,1219,2508,232,173
DOJ.jpg,35,D,1583,2069,136,243
DOJ.jpg,36,D,1304,998,146,252
DOJ.jpg,37,D,1727,1375,272,212
DOJ.jpg,38,D,1918,713,234,231
DOJ.jpg,39,D,2582,1034,251,198
DOJ.jpg,40,D,2127,1829,233,209
DOJ.jpg,41,D,2323,2505,220,197
DOJ.jpg,42,D,2924,1586,236,171
DOJ.jpg,43,D,3404,868,133,290
DOJ.jpg,44,D,3171,2181,222,174
